"Date";"Coscinodiscophycidae";"Bacillariophyceae incertae sedis";"Oscillatoriophycideae";"Synechococcophycideae";"Bacillariophycidae+Fragilariophycidae";"Haptoria";"Alophycidae";"Oligotrichia";"Dinophyceae";"EUG";"CRY";"NEI"
"2000-01-31";"3400";NA;NA;NA;"5700";NA;NA;NA;"800";"100";"1800";"100"
"2000-02-14";"27900";NA;NA;NA;"8400";"100";NA;NA;"4600";"1100";"1600";"3100"
"2000-02-29";"109900";NA;NA;NA;"13000";NA;NA;NA;"7600";"800";"1800";"700"
"2000-03-14";"19400";NA;NA;NA;"4000";"10700";NA;NA;"40200";"3000";"1300";"16700"
"2000-03-28";"13800";NA;NA;NA;"22500";"100";NA;NA;"2500";"3600";"600";"800"
"2000-04-10";"28200";NA;NA;NA;"55000";"3000";NA;NA;"2200";"200";NA;"700"
"2000-04-24";"117300";NA;NA;NA;"21500";NA;NA;NA;"7400";"6300";NA;"9400"
"2000-05-02";"235200";NA;NA;NA;"18500";"100";NA;NA;"3500";NA;NA;"100"
"2000-05-09";"75900";NA;NA;NA;"15100";NA;NA;NA;"1600";"700";NA;"1400"
"2000-05-22";"1143300";NA;NA;NA;"51600";"400";NA;NA;"13500";"1500";NA;"300"
"2000-06-05";"1026200";NA;NA;NA;"53500";NA;NA;NA;"22600";"4400";"200";"1300"
"2000-06-19";"966000";NA;NA;NA;"274100";NA;NA;NA;"284800";"2000";NA;"1300"
"2000-07-03";"215800";NA;NA;NA;"207200";"1100";NA;NA;"24500";"400";NA;"11200"
"2000-07-18";"139700";NA;NA;NA;"20600";NA;NA;NA;"22100";"1600";NA;"6800"
"2000-07-31";"674600";NA;NA;NA;"34300";"200";NA;NA;"36100";NA;NA;"200"
"2000-08-15";"1118100";NA;NA;NA;"6500";NA;NA;NA;"30500";"100";NA;"1900"
"2000-08-28";"556000";NA;NA;NA;"11700";"300";NA;NA;"46200";"1100";NA;"1600"
"2000-09-18";"42700";NA;NA;NA;"11000";NA;NA;NA;"30700";NA;NA;"200"
"2000-09-25";"129500";NA;NA;NA;"13500";NA;NA;NA;"48800";"300";NA;"3900"
"2000-10-09";"30700";NA;NA;NA;"2400";"300";NA;NA;"28900";"500";"800";"3000"
"2000-10-23";"13400";NA;NA;NA;"2300";"300";NA;NA;"9600";"600";NA;"6300"
"2000-11-09";"8400";NA;NA;NA;"4000";NA;NA;NA;"3400";"200";NA;"2900"
"2000-11-20";"10300";NA;NA;NA;"4400";NA;NA;NA;"2700";"900";"300";"600"
"2000-12-04";"6500";NA;NA;NA;"1200";NA;NA;NA;"6000";"1600";"26000";"3300"
"2000-12-18";"8600";NA;NA;NA;"7200";"100";NA;NA;"3500";"1100";"700";"7400"
"2001-01-08";"5800";NA;NA;NA;"6900";NA;NA;NA;"1500";"500";"4300";"1600"
"2001-01-22";"1500";NA;NA;NA;"2700";NA;NA;NA;"400";"200";"200";"900"
"2001-02-05";"4600";NA;NA;NA;"1700";NA;NA;NA;"2300";"400";"1400";"1600"
"2001-02-19";"20100";NA;NA;NA;"2200";"400";NA;NA;"5800";"600";"28800";"2000"
"2001-03-06";"48300";NA;NA;NA;"4600";NA;NA;NA;"5800";"300";"6100";"400"
"2001-03-19";"30200";NA;NA;NA;"4300";"600";NA;NA;"29600";"32000";NA;"2000"
"2001-04-02";"94500";NA;NA;NA;"16500";"3400";NA;NA;"10500";"29500";NA;"21200"
"2001-04-17";"384000";NA;NA;NA;"8600";"300";NA;NA;"2400";"10400";NA;"8100"
"2001-04-30";"86400";NA;NA;NA;"11200";"200";NA;NA;"8900";"2600";"500";"1200"
"2001-05-14";"62600";NA;NA;NA;"800";"2200";NA;NA;"10800";"18400";"1000";"2000"
"2001-05-28";"775700";NA;NA;NA;"76700";NA;NA;NA;"23900";"400";NA;"100"
"2001-06-11";"284700";NA;NA;NA;"41300";NA;NA;NA;"34700";NA;NA;"500"
"2001-06-18";NA;NA;NA;NA;"2200";NA;NA;NA;"20300";NA;NA;NA
"2001-06-25";"365300";NA;NA;NA;"29900";"500";NA;NA;"95400";"2100";NA;"3400"
"2001-07-09";"438500";NA;NA;NA;"8300";NA;NA;NA;"59500";"300";NA;"400"
"2001-07-23";"3414500";NA;NA;NA;"9500";"100";NA;NA;"291100";"6300";NA;"6100"
"2001-08-06";"901400";NA;NA;NA;"7810";"100";NA;NA;"262000";NA;NA;"1300"
"2001-08-20";"149100";NA;NA;NA;"19000";NA;NA;NA;"253200";"900";NA;"1200"
"2001-09-11";"59200";NA;NA;NA;"11500";"300";NA;NA;"3432800";"2700";NA;"1700"
"2001-09-24";"74100";NA;NA;NA;"9100";NA;NA;NA;"1308000";"1600";NA;"1500"
"2001-10-08";"33800";NA;NA;NA;"9100";NA;NA;NA;"100200";"100";NA;"2200"
"2001-10-22";"5900";NA;NA;NA;"7800";NA;NA;NA;"3200";NA;"200";"1100"
"2001-11-05";"11700";NA;NA;NA;"800";"1500";NA;NA;"12300";"1700";"200";"4400"
"2001-11-19";"20400";NA;NA;NA;"9900";NA;NA;NA;"1500";NA;"700";"700"
"2001-12-03";"7200";NA;NA;NA;"2200";"400";NA;NA;"3900";"300";NA;"700"
"2001-12-17";"4500";NA;NA;NA;"2700";NA;NA;NA;"1900";"400";NA;"800"
"2002-01-07";"1900";NA;NA;NA;"1800";NA;NA;NA;"1600";"100";"4100";"900"
"2002-01-21";"4700";NA;NA;NA;"500";NA;NA;NA;"1600";"400";"1400";"200"
"2002-02-04";"28200";NA;NA;NA;"4800";NA;NA;NA;"200";"400";NA;"1700"
"2002-02-11";"14700";NA;NA;NA;"1700";NA;NA;NA;"1400";"200";"3700";"300"
"2002-02-25";"44600";NA;NA;NA;"6400";NA;NA;NA;"1600";"400";"4500";"2800"
"2002-03-11";"39100";NA;NA;NA;"1000";NA;NA;NA;"3500";"200";"4300";"400"
"2002-03-25";"167400";NA;NA;NA;"21200";"500";NA;NA;"15000";"600";NA;"16100"
"2002-04-08";"15400";NA;NA;NA;"11000";NA;NA;NA;"1900";"400";NA;"500"
"2002-04-22";"717300";NA;NA;NA;"44600";NA;NA;NA;"8200";"1400";NA;"3000"
"2002-05-06";"36600";NA;NA;NA;"206700";NA;NA;NA;"4200";"400";NA;"200"
"2002-05-13";"203300";NA;NA;NA;"301400";NA;NA;NA;"1800";"500";NA;"200"
"2002-05-27";"149900";NA;NA;NA;"33400";NA;NA;NA;"14900";"400";NA;"400"
"2002-06-10";"183400";NA;NA;NA;"42600";NA;NA;NA;"5700";NA;NA;NA
"2002-06-24";"739500";NA;NA;NA;"83600";NA;NA;NA;"30300";"1300";NA;"1500"
"2002-07-08";"25400";NA;NA;NA;"7300";NA;NA;NA;"12200";"1000";NA;NA
"2002-07-22";"92000";NA;NA;NA;"1800";NA;NA;NA;"20500";"1000";NA;"1600"
"2002-08-05";"162700";NA;NA;NA;"74500";NA;NA;NA;"235200";"3800";NA;"400"
"2002-08-19";"848400";NA;NA;NA;"79400";"400";NA;NA;"10700";"6400";NA;"700"
"2002-09-02";"33300";NA;NA;NA;"6900";"700";NA;NA;"67500";"500";NA;"1100"
"2002-09-16";"60400";NA;NA;NA;"17300";"100";NA;NA;"29100";"500";NA;"4700"
"2002-09-30";"211500";NA;NA;NA;"37500";NA;NA;NA;"48800";"100";NA;"900"
"2002-10-14";"15900";NA;NA;NA;"10200";NA;NA;NA;"5100";"300";NA;"1200"
"2002-10-28";"11200";NA;NA;NA;"8200";NA;NA;NA;"1300";"800";NA;"1800"
"2002-11-12";"8500";NA;NA;NA;"2400";"400";NA;NA;"2000";"100";NA;"2100"
"2002-11-25";"9800";NA;NA;NA;"1100";NA;NA;NA;"900";"400";NA;"1200"
"2002-12-09";"8700";NA;NA;NA;"2500";NA;NA;NA;"700";NA;NA;"200"
"2002-12-26";"7200";NA;NA;NA;"6100";NA;NA;NA;"1300";NA;NA;"9100"
"2003-01-13";"2900";NA;NA;NA;"700";NA;NA;NA;"200";"100";NA;"800"
"2003-01-27";"1500";NA;NA;NA;"500";NA;NA;NA;"100";NA;NA;"300"
"2003-02-10";"3600";NA;NA;NA;"1000";NA;NA;NA;"200";NA;NA;"400"
"2003-02-24";"4200";NA;NA;NA;"100";NA;NA;NA;NA;NA;NA;NA
"2003-03-10";"236400";NA;NA;NA;"4600";NA;NA;NA;"4600";NA;NA;"6700"
"2003-03-24";"503100";NA;NA;NA;"10900";"200";NA;NA;"1300";NA;NA;"400"
"2003-04-07";"242300";NA;NA;NA;"14900";NA;NA;NA;"5500";"300";NA;"900"
"2003-04-22";"80300";NA;NA;NA;"2500";"600";NA;NA;"19500";"600";NA;"13400"
"2003-05-05";"380200";NA;NA;NA;"18000";"100";NA;NA;"5100";"200";NA;"300"
"2003-05-19";"199600";NA;NA;NA;"7000";NA;NA;NA;"2300";"200";NA;"1600"
"2003-06-02";"106800";NA;NA;NA;"58400";NA;NA;NA;"4200";NA;NA;"700"
"2003-06-16";"350100";NA;NA;NA;"28100";NA;NA;NA;"14500";NA;NA;"700"
"2003-06-30";"17200";NA;NA;NA;"5100";NA;NA;NA;"5800";"100";NA;"100"
"2003-07-15";"1467700";NA;NA;NA;"41300";NA;NA;NA;"50600";"100";NA;"500"
"2003-07-21";"328500";NA;NA;NA;"16800";NA;NA;NA;"62800";"1400";NA;"200"
"2003-08-11";"130700";NA;NA;NA;"7800";NA;NA;NA;"104700";"700";NA;"500"
"2003-08-25";"268800";NA;NA;NA;"6100";NA;NA;NA;"6900";NA;NA;NA
"2003-09-08";"98600";NA;NA;NA;"16800";NA;NA;NA;"4200";NA;NA;"300"
"2003-09-22";"78100";NA;NA;NA;"20100";"100";NA;NA;"35600";"100";NA;"4700"
"2003-10-20";"78000";NA;NA;NA;"5700";"1800";NA;NA;"7600";NA;NA;"2400"
"2003-11-03";"15300";NA;NA;NA;"2700";NA;NA;NA;"500";NA;NA;"1200"
"2003-11-17";"2900";NA;NA;NA;"2800";NA;NA;NA;"1100";NA;NA;"100"
"2003-12-01";"4500";NA;NA;NA;"4000";NA;NA;NA;"1000";"200";NA;"100"
"2003-12-15";"1800";NA;NA;NA;"1500";NA;NA;NA;"1000";NA;NA;NA
"2004-01-05";"2700";NA;NA;NA;"1200";NA;NA;NA;"1800";"200";NA;"200"
"2004-01-19";"4200";NA;NA;NA;"2100";NA;NA;NA;"600";NA;NA;NA
"2004-02-02";"5500";NA;NA;NA;"5100";"500";NA;NA;"1900";NA;NA;"1500"
"2004-02-17";"1500";NA;NA;NA;"1200";"100";NA;NA;"3700";NA;NA;"500"
"2004-03-01";"4500";NA;NA;NA;"2500";"500";NA;NA;"700";NA;NA;"2300"
"2004-03-15";"42100";NA;NA;NA;"4900";"200";NA;NA;"5400";"200";NA;"1200"
"2004-03-29";"34700";NA;NA;NA;"3700";NA;NA;NA;"9900";"2500";NA;"700"
"2004-04-13";"30900";NA;NA;NA;"97400";"400";NA;NA;"2700";"200";NA;NA
"2004-04-26";"555700";NA;NA;NA;"7200";"900";NA;NA;"6600";"400";NA;"600"
"2004-05-10";"332800";NA;NA;NA;"8800";"500";NA;NA;"1350";NA;NA;"100"
"2004-05-24";"305100";NA;NA;NA;"5400";"1200";NA;NA;"21000";NA;NA;"400"
"2004-06-07";"10700";NA;NA;NA;"800";"100";NA;NA;"50100";NA;NA;"2200"
"2004-06-21";"10300";NA;NA;NA;"566300";NA;NA;NA;"20400";NA;NA;"1000"
"2004-07-05";"297800";NA;NA;NA;"18900";"200";NA;NA;"23000";NA;NA;NA
"2004-07-19";"705200";NA;NA;NA;"30900";NA;NA;NA;"15500";NA;NA;"100"
"2004-08-02";"260400";NA;NA;NA;"20100";"300";NA;NA;"2500";NA;NA;"100"
"2004-08-16";"239900";NA;NA;NA;"18600";NA;NA;NA;"5200";NA;NA;"100"
"2004-08-23";"455700";NA;NA;NA;"8200";NA;NA;NA;"800";NA;NA;"1300"
"2004-09-06";"2362900";NA;NA;NA;"17700";"200";NA;NA;"13600";"600";NA;"2400"
"2004-09-20";"4157100";NA;NA;NA;"2000";"200";NA;NA;"700";"100";NA;NA
"2004-10-05";"3300";NA;NA;NA;"1000";"1200";NA;NA;"5000";"400";NA;"500"
"2004-10-19";"6700";NA;NA;NA;"3500";NA;NA;NA;"500";"300";NA;NA
"2004-11-08";"700";NA;NA;NA;"6400";NA;NA;NA;"200";"200";NA;"100"
"2004-11-22";"2800";NA;NA;NA;"400";NA;NA;NA;"14600";"1200";NA;"1900"
"2004-12-07";"3000";NA;NA;NA;"600";NA;NA;NA;"800";"200";NA;NA
"2004-12-20";"13200";NA;NA;NA;"2300";NA;NA;NA;NA;NA;NA;"100"
"2005-01-10";"3300";NA;NA;NA;"1200";"600";NA;NA;"800";NA;NA;NA
"2005-01-24";"600";NA;NA;NA;"1500";NA;NA;NA;NA;NA;NA;"300"
"2005-02-07";"1400";NA;NA;NA;"1000";"800";NA;NA;"2100";"100";NA;"100"
"2005-02-21";"4600";NA;NA;NA;"1400";NA;NA;NA;"600";NA;NA;NA
"2005-03-07";"173400";NA;NA;NA;"11200";"100";NA;NA;"3200";"1200";NA;"400"
"2005-03-22";"610100";NA;NA;NA;"14900";NA;NA;NA;"12100";"6500";NA;NA
"2005-04-04";"981600";NA;NA;NA;"58600";"1000";NA;NA;"2700";NA;NA;"700"
"2005-04-18";"73500";NA;NA;NA;"76000";NA;NA;NA;"1000";"300";NA;"1200"
"2005-05-02";"90500";NA;NA;NA;"755500";NA;NA;NA;"2700";"100";NA;"600"
"2005-05-16";"605800";NA;NA;NA;"93900";NA;NA;NA;"1700";"100";NA;"500"
"2005-05-30";"426300";NA;NA;NA;"344400";"1800";NA;NA;"14300";NA;NA;NA
"2005-06-13";"134500";NA;NA;NA;"405900";"200";NA;NA;"28400";"500";NA;"200"
"2005-06-27";"28600";NA;NA;NA;"4700";"200";NA;NA;"65100";NA;NA;"4700"
"2005-07-11";"412500";NA;NA;NA;"37400";"100";NA;NA;"25000";"1600";NA;NA
"2005-07-25";"110300";NA;NA;NA;"105700";NA;NA;NA;"70700";"500";NA;"100"
"2005-08-08";"48800";NA;NA;NA;"2300";NA;NA;NA;"9000";"100";NA;NA
"2005-08-22";"35100";NA;NA;NA;"118100";NA;NA;NA;"1237700";"500";NA;"100"
"2005-09-05";"81200";NA;NA;NA;"46500";"100";NA;NA;"159700";"2200";NA;NA
"2005-09-26";"104800";NA;NA;NA;"3800";"400";NA;NA;"516500";"1200";NA;"400"
"2005-10-10";"22600";NA;NA;NA;"1700";"1100";NA;NA;"645300";"600";NA;NA
"2005-10-24";"1400";NA;NA;NA;"1900";NA;NA;NA;"300";"100";NA;NA
"2005-11-08";"3200";NA;NA;NA;"2500";NA;NA;NA;"400";NA;NA;NA
"2005-11-28";"1100";NA;NA;NA;"1400";NA;NA;NA;"500";NA;NA;NA
"2005-12-12";"2300";NA;NA;NA;"2500";NA;NA;NA;"300";NA;NA;"100"
"2005-12-30";"10300";NA;NA;NA;"5800";NA;NA;NA;"300";"100";NA;"100"
"2006-01-09";"3100";NA;NA;NA;"400";NA;NA;NA;"800";"400";NA;"100"
"2006-01-24";"4700";NA;NA;NA;"1300";"1900";NA;NA;"5600";"1900";NA;"6500"
"2006-02-06";"2800";NA;NA;NA;"3300";NA;NA;NA;"300";NA;NA;"400"
"2006-02-20";"24500";NA;NA;NA;"3200";NA;NA;NA;"1100";NA;NA;NA
"2006-03-13";"15600";NA;NA;NA;"23200";NA;NA;NA;"100";NA;NA;"1300"
"2006-03-27";"11900";NA;NA;NA;"5200";NA;NA;NA;"5800";NA;NA;NA
"2006-04-10";"48700";NA;NA;NA;"4700";"600";NA;NA;"28800";"1400";NA;"1200"
"2006-04-24";"11600";NA;NA;NA;"8100";"100";NA;NA;"1160300";"100";NA;"1600"
"2006-05-09";"1058500";NA;NA;NA;"153500";NA;NA;NA;"900";NA;NA;NA
"2006-05-29";"13700";NA;NA;NA;"6500";NA;NA;NA;"4700";"400";NA;NA
"2006-06-05";"36600";NA;NA;NA;"50500";"1600";NA;NA;"11600";"7600";NA;"496500"
"2006-06-19";"109300";NA;NA;NA;"122700";NA;NA;NA;"47300";"4500";NA;"2300"
"2006-07-03";"499900";NA;NA;NA;"21500";NA;NA;NA;"32600";"200";NA;NA
"2006-07-17";"595800";NA;NA;NA;"44800";NA;NA;NA;"64500";"2200";NA;"100"
"2006-07-31";"266000";NA;NA;NA;"35600";"100";NA;NA;"11900";"700";NA;NA
"2006-08-21";"398400";NA;NA;NA;"3400";"100";NA;NA;"44500";"1800";NA;"100"
"2006-09-05";"902500";NA;NA;NA;"4200";NA;NA;NA;"325700";"200";NA;"1900"
"2006-09-18";"74100";NA;NA;NA;"4800";NA;NA;NA;"48600";NA;NA;"500"
"2006-10-02";"28800";NA;NA;NA;"16500";NA;NA;NA;"50900";NA;NA;"400"
"2006-10-16";"52100";NA;NA;NA;"8200";"700";NA;NA;"2023900";"2200";NA;"600"
"2006-10-30";"33800";NA;NA;NA;"2300";NA;NA;NA;"2000";"500";NA;"300"
"2006-11-13";"15800";NA;NA;NA;"6400";"1800";NA;NA;"21000";NA;NA;"1100"
"2006-11-27";"6500";NA;NA;NA;"4300";NA;NA;NA;"1800";"800";NA;"2200"
"2006-12-05";"12800";NA;NA;NA;"1300";NA;NA;NA;NA;NA;NA;NA
"2006-12-18";"700";NA;NA;NA;"400";NA;NA;NA;"2300";"800";NA;"2100"
"2007-01-16";"200";NA;NA;NA;"1700";"700";NA;NA;"9300";"400";"300";"2800"
"2007-01-29";"2200";NA;NA;NA;"1200";"2400";NA;NA;"2400";"800";"34400";"2900"
"2007-02-13";"2800";NA;NA;NA;"2300";"100";NA;NA;"200";NA;NA;NA
"2007-02-27";"6300";NA;NA;NA;"2900";"300";NA;NA;"6100";NA;NA;NA
"2007-03-12";"25300";NA;NA;NA;"6000";NA;NA;NA;"3500";"4400";NA;"4200"
"2007-03-27";"481600";NA;NA;NA;"11100";NA;NA;NA;"300";NA;NA;"500"
"2007-04-10";"2870600";NA;NA;NA;"108600";"300";NA;NA;"1300";NA;NA;"1900"
"2007-04-23";"608600";NA;NA;NA;"166100";NA;NA;NA;"4400";NA;NA;"200"
"2007-05-07";"1296600";NA;NA;NA;"11400";NA;NA;NA;"4700";"200";NA;"100"
"2007-05-21";"171900";NA;NA;NA;"19800";"100";NA;NA;"4100";"200";NA;"8800"
"2007-06-04";"108900";NA;NA;NA;"337100";"200";NA;NA;"10700";NA;NA;NA
"2007-06-18";"152000";NA;NA;NA;"51600";NA;NA;NA;"30300";NA;NA;NA
"2007-07-02";"41500";NA;NA;NA;"4400";NA;NA;NA;"3261600";NA;NA;NA
"2007-07-09";"69900";NA;NA;NA;"6100";"100";NA;NA;"7452500";"1100";NA;"100"
"2007-07-23";"23000";NA;NA;NA;"1300";NA;NA;NA;"1195100";"100";NA;NA
"2007-08-06";"184100";NA;NA;NA;"86300";NA;NA;NA;"34900";NA;NA;"100"
"2007-08-20";"225200";NA;NA;NA;"9000";"200";NA;NA;"8000";"400";NA;"500"
"2007-09-03";"491000";NA;NA;NA;"53700";NA;NA;NA;"3800";NA;NA;"28100"
"2007-09-17";"798400";NA;NA;NA;"6100";NA;NA;NA;"13100";"200";NA;"27600"
"2007-10-01";"161100";NA;NA;NA;"3600";NA;NA;NA;"500";NA;NA;"5800"
"2007-10-15";"100700";NA;NA;NA;"5600";NA;NA;NA;"1500";"100";NA;"1000"
"2007-11-05";"32600";NA;NA;NA;"8600";"200";NA;NA;"800";NA;NA;"1200"
"2007-11-19";"105900";NA;NA;NA;"1800";NA;NA;NA;NA;NA;NA;NA
"2007-12-03";"11500";NA;NA;NA;"4600";NA;NA;NA;"200";NA;NA;"100"
"2007-12-17";"9400";NA;NA;NA;"1500";"100";NA;NA;"1700";NA;NA;NA
"2008-01-07";"4500";NA;NA;NA;"300";NA;NA;NA;"100";NA;NA;NA
"2008-01-21";"2700";NA;NA;NA;"200";NA;NA;NA;NA;"100";NA;"100"
"2008-02-04";"5700";NA;NA;NA;"3300";NA;NA;NA;"100";NA;NA;"100"
"2008-02-18";"5400";NA;NA;NA;"700";NA;NA;NA;"900";NA;NA;NA
"2008-03-03";"66300";NA;NA;NA;"6600";NA;NA;NA;"700";NA;NA;NA
"2008-03-31";"66600";NA;NA;NA;"5400";NA;NA;NA;"4200";NA;"9800";"2600"
"2008-04-14";"191300";NA;NA;NA;"19300";NA;NA;NA;"38000";"400";NA;"300"
"2008-04-28";"566072";NA;NA;NA;"123800";NA;"7200";NA;"24400";"29000";"78400";"23400"
"2008-05-12";"400600";NA;NA;NA;"222200";NA;"12400";NA;"14000";"4800";"11400";"4600"
"2008-05-26";"273400";NA;NA;NA;"11800";NA;"5400";NA;"43100";NA;"54800";"4000"
"2008-06-09";"94800";NA;NA;NA;"11200";NA;"33600";NA;"166200";"19800";"65800";"26600"
"2008-07-15";"1407000";NA;NA;NA;"29600";NA;NA;NA;"92100";"800";"71000";"28000"
"2008-07-28";"147000";NA;NA;NA;"6300";NA;NA;NA;"79300";"16600";"9600";"12600"
"2008-08-19";"908200";NA;NA;NA;"31100";NA;NA;NA;"77700";"400";"12000";"22400"
"2008-09-01";"153200";NA;NA;NA;"31600";NA;"3400";NA;"49400";NA;"1800";"70200"
"2008-09-15";"876900";NA;NA;NA;"46000";NA;NA;NA;"9700";"1800";"400";"2800"
"2008-09-29";"336000";NA;NA;NA;"14100";NA;NA;NA;"6800";NA;"600";"7800"
"2008-10-14";"279300";NA;NA;NA;"8300";NA;NA;NA;"2900";"400";"600";"6200"
"2008-10-28";"103800";NA;NA;NA;"10000";NA;NA;NA;"15900";"200";"7000";"5800"
"2008-11-12";"2400";NA;NA;NA;"6100";NA;NA;NA;"1400";NA;"200";"1800"
"2008-12-08";"1800";NA;NA;NA;"3400";NA;NA;NA;"1200";"400";"1400";"2400"
"2008-12-30";"2200";NA;NA;NA;"3600";NA;NA;NA;"1200";NA;"800";"4600"
"2009-01-12";"9200";NA;NA;NA;"6400";NA;NA;NA;"400";NA;NA;"4600"
"2009-01-26";"11200";NA;NA;NA;"6600";NA;NA;NA;"1200";NA;NA;"7000"
"2009-02-23";"2200";NA;NA;NA;"5000";NA;NA;NA;"7600";"2600";"21400";"6400"
"2009-03-10";"1466000";NA;NA;NA;"8600";NA;NA;NA;"1800";"200";NA;"2800"
"2009-03-24";"220600";NA;NA;NA;"9800";NA;"1400";NA;"12400";"200";"18600";"9600"
"2009-04-06";"229400";NA;NA;NA;"96200";NA;NA;NA;"10600";"200";"600";"14600"
"2009-04-27";"202600";NA;NA;NA;"32900";NA;NA;NA;"24200";NA;"12400";"7400"
"2009-05-11";"55000";NA;NA;NA;"26100";NA;NA;NA;"21800";"600";NA;"5600"
"2009-05-25";"42200";NA;NA;NA;"11700";NA;NA;NA;"7800";NA;NA;"2600"
"2009-06-08";"6000";NA;"200";NA;"6300";NA;NA;NA;"45900";"200";NA;"7000"
"2009-06-22";"7400";NA;NA;NA;"9100";NA;"200";NA;"52700";"200";NA;"2600"
"2009-07-06";"35000";NA;NA;NA;"20500";NA;NA;NA;"28000";"200";NA;"3000"
"2009-07-20";"747600";NA;NA;NA;"36600";NA;NA;NA;"21600";NA;NA;"2600"
"2009-08-03";"346800";NA;NA;NA;"9000";NA;NA;NA;"12700";"400";"600";"3800"
"2009-08-17";"273200";NA;NA;NA;"6100";NA;NA;NA;"8000";NA;"800";"5200"
"2009-08-31";"17400";NA;"200";NA;"4000";NA;NA;NA;"92000";NA;NA;"800"
"2009-09-14";"148600";NA;NA;NA;"40500";NA;NA;NA;"5800";NA;NA;"1400"
"2009-09-28";"55600";NA;NA;NA;"13500";NA;NA;NA;"13900";NA;"1200";"6000"
"2009-10-12";"312400";NA;NA;NA;"4300";"1400";NA;NA;"73100";"1400";"10200";"7800"
"2009-10-26";"36200";NA;NA;NA;"18000";NA;NA;NA;"7400";NA;NA;"1000"
"2009-11-09";"41800";NA;NA;NA;"9300";NA;NA;NA;"1800";NA;NA;"1800"
"2009-11-23";"13000";NA;NA;NA;"1600";NA;NA;NA;"200";NA;"200";"800"
"2009-12-07";"15000";NA;NA;NA;"2800";NA;NA;NA;"1400";NA;NA;"3800"
"2009-12-21";"10000";NA;NA;NA;"600";NA;NA;NA;"200";NA;NA;"3800"
"2010-01-04";"56600";NA;NA;NA;"7600";NA;NA;NA;"200";NA;"600";"5200"
"2010-01-18";"11800";NA;NA;NA;"2000";NA;NA;NA;NA;NA;NA;"1800"
"2010-02-01";"21800";NA;NA;NA;"4200";NA;NA;NA;"400";NA;"400";"4600"
"2010-02-15";"33000";NA;NA;NA;"4400";NA;NA;NA;"400";"200";NA;"2000"
"2010-03-01";"93600";NA;NA;NA;"16000";NA;NA;NA;"400";"400";"200";"4800"
"2010-03-15";"674140";NA;NA;NA;"42800";NA;NA;NA;"4800";NA;"2600";"4200"
"2010-03-29";"127200";NA;NA;NA;"7800";NA;NA;NA;"400";"200";NA;"2600"
"2010-04-12";"296200";NA;NA;NA;"110500";NA;NA;NA;"4800";"1200";"200";"184400"
"2010-04-26";"95600";NA;NA;NA;"154600";NA;NA;NA;"6700";"400";"1000";"22400"
"2010-05-03";"144400";NA;NA;NA;"25900";NA;NA;NA;"7400";"400";"200";"63400"
"2010-05-17";"78000";NA;NA;NA;"45400";NA;NA;NA;"4900";NA;NA;"98800"
"2010-05-31";"273000";NA;NA;NA;"180000";NA;NA;NA;"19200";NA;"1000";"1600"
"2010-06-14";"172600";NA;NA;NA;"6000";NA;NA;NA;"43800";"200";NA;"2400"
"2010-06-28";"159400";NA;NA;NA;"4500";NA;NA;NA;"43200";NA;NA;"1200"
"2010-07-15";"20600";NA;NA;NA;"9800";NA;NA;NA;"17900";NA;NA;"1600"
"2010-07-26";"40000";NA;NA;NA;"15200";NA;NA;NA;"52400";NA;NA;"6400"
"2010-08-09";"93600";NA;NA;NA;"20400";NA;NA;NA;"20800";NA;NA;"8800"
"2010-08-30";"33600";NA;NA;NA;"10200";NA;NA;NA;"2313400";"2400";NA;"2000"
"2010-09-21";"324400";NA;NA;NA;"14700";"300";NA;NA;"48800";"1600";"1000";"1600"
"2010-10-04";"17000";NA;NA;NA;"5800";NA;NA;NA;"1000";NA;"1800";"600"
"2010-10-19";"14200";NA;NA;NA;"5400";NA;NA;NA;"800";NA;NA;"1000"
"2010-11-16";"6200";NA;NA;NA;"1800";NA;NA;NA;"400";NA;NA;"1600"
"2010-11-29";"4800";NA;NA;NA;"1000";NA;NA;NA;"400";NA;NA;"200"
"2010-12-13";"27400";NA;NA;NA;"3200";NA;NA;NA;"800";"600";"7400";"800"
"2010-12-28";"3200";NA;NA;NA;"1600";NA;NA;NA;"200";NA;"1400";"120"
"2011-01-18";"4400";NA;NA;NA;"3400";NA;NA;NA;"3800";"1200";"8600";"5600"
"2011-01-31";"14600";NA;NA;NA;"1400";NA;NA;NA;"300";NA;NA;"600"
"2011-02-15";"33000";NA;NA;NA;"3400";NA;NA;NA;"400";"200";NA;"1200"
"2011-02-28";"14600";NA;NA;NA;"1000";NA;NA;NA;NA;"200";NA;"120"
"2011-03-14";"39200";NA;NA;NA;"2400";NA;NA;NA;"400";"800";NA;"1400"
"2011-03-28";"172400";NA;NA;NA;"2600";NA;NA;NA;"183400";"1600";NA;"5000"
"2011-04-11";"831400";NA;NA;NA;"29700";NA;NA;NA;"28000";"600";"200";"8000"
"2011-04-26";"73000";NA;NA;NA;"20900";NA;NA;NA;"24800";"2600";NA;"26400"
"2011-05-09";"101400";NA;"200";NA;"89500";NA;NA;NA;"29200";"600";NA;"3000"
"2011-05-23";"64800";NA;"400";NA;"3800";NA;NA;NA;"9800";"200";NA;"1000"
"2011-06-06";"36600";NA;NA;NA;"17700";NA;NA;NA;"30700";NA;NA;"2200"
